,datetime,type,site,hf,lf,cf,df,pf,dt,snr,ip,sig_segm,sf,ef,ff,df_cc,pf_cc,cf_cc,f5_cc,f25_cc,f75_cc,f95_cc,lf_cc,hf_cc
1804,2021-07-27 17:58,D-0009,F,15337.412,9230.85,12093.75,6106.562,12281.25,1.483111665,19.2,2,1,11.39,12.39,9.62,95242.954,12281.25,12281.25,187.5,10968.75,23437.5,63187.5,0,95242.954
1805,2021-07-27 17:58,D-0009,F,14059.295,8662.798,11156.25,5396.497,11062.5,1.282011778,21.12,2,1,11.39,12.39,9.62,94896.616,11062.5,12281.25,187.5,10968.75,20343.75,64968.75,0,94896.616
1806,2021-07-27 17:59,D-0009,F,14911.373,8378.772,11343.75,6532.601,10968.75,1.206599321,19.34,2,1,11.39,12.39,9.62,94896.616,93.75,12375,93.75,10875,30937.5,65437.5,0,94896.616
1807,2021-07-27 17:59,D-0009,F,14911.373,8804.811,11625,6106.562,11156.25,1.307149265,19.05,2,1,11.39,12.39,9.62,95935.63,11156.25,12843.75,187.5,10968.75,36843.75,70593.75,0,95935.63
1808,2021-07-27 17:59,D-0009,F,14911.373,8094.745,11156.25,6816.628,10968.75,1.256874293,21.58,2,1,11.39,12.39,9.62,95589.292,10968.75,13312.5,93.75,10875,39843.75,68906.25,0,95589.292
1809,2021-07-28 2:30,D-0009,F,14343.321,8804.811,11062.5,5538.51,10968.75,1.33228675,14.65,2,1,11.39,12.39,9.62,91433.236,50062.5,48375,1875,33750,58500,75000,0,91433.236
1810,2021-07-28 2:30,D-0009,F,15337.412,9088.837,11437.5,6248.575,11156.25,1.483111666,14.64,2,1,11.39,12.39,9.62,95935.63,11156.25,24093.75,1406.25,11906.25,50718.75,73125,0,95935.63
1811,2021-07-28 2:30,D-0009,F,14911.373,8520.785,12093.75,6390.588,12281.25,1.432836693,15.16,2,1,11.39,12.39,9.62,94550.278,93.75,27000,281.25,10875,50437.5,73312.5,0,94550.278
1812,2021-07-28 2:30,D-0009,F,15053.386,9372.863,12093.75,5680.523,12281.25,1.633936581,15.18,2,1,11.39,12.39,9.62,94896.616,93.75,39843.75,375,12000,54375,75937.5,0,94896.616
1813,2021-07-28 2:51,D-0009,F,13491.242,8236.758,11156.25,5254.484,11156.25,1.45797418,13.41,2,1,11.39,12.39,9.62,93857.602,93.75,42562.5,1218.75,25781.25,57093.75,76031.25,0,93857.602
1814,2021-07-29 14:44,D-0009,F,14769.36,8520.785,12187.5,6248.575,12187.5,1.633936581,17.99,2,1,11.39,12.39,9.62,94203.94,93.75,12281.25,93.75,750,26906.25,64781.25,0,94203.94
1815,2021-07-30 12:29,D-0009,F,15053.386,8378.772,12187.5,6674.614,11156.25,1.583661609,19.86,2,1,11.39,12.39,9.62,94896.616,11156.25,12375,8156.25,11156.25,17250,55125,0,94896.616
1816,2021-07-30 12:36,D-0009,F,14911.373,9088.837,12375,5822.536,12093.75,1.382561722,19.91,2,1,11.39,12.39,9.62,93857.602,71906.25,44156.25,14437.5,33750,67781.25,75750,1731.69,95589.292
1817,2021-07-30 12:41,D-0009,F,15479.425,8520.785,12281.25,6958.64,12375,1.583661609,17.56,2,1,11.39,12.39,9.62,96000,93.75,14718.75,187.5,11625,37312.5,71718.75,0,96000
1818,2021-08-05 13:10,D-0009,F,27408.524,8378.772,12281.25,19029.752,11062.5,1.382561722,15.47,2,1,11.39,12.39,9.62,94896.616,93.75,12187.5,0,9750,14531.25,35437.5,0,94896.616
1819,2021-08-06 12:18,D-0009,F,27976.576,8094.745,12468.75,19881.831,11343.75,1.633936581,15.27,2,1,11.39,12.39,9.62,95935.63,11343.75,11343.75,375,7687.5,13781.25,38062.5,0,95935.63
1820,2021-08-06 12:18,D-0009,F,14769.36,6958.641,11062.5,7810.719,10968.75,0.377062287,16.08,2,1,11.39,12.39,9.62,96000,375,8718.75,187.5,1406.25,12468.75,46968.75,0,96000
1821,2021-08-06 12:18,D-0009,F,15337.412,6816.628,11718.75,8520.784,11718.75,0.402199774,15.24,2,1,11.39,12.39,9.62,95242.954,11718.75,10312.5,187.5,1406.25,12937.5,50906.25,0,95242.954
1822,2021-08-06 12:18,D-0009,F,14769.36,7668.706,11906.25,7100.654,12281.25,0.527887203,17.51,2,1,11.39,12.39,9.62,95589.292,12281.25,11250,281.25,9187.5,12750,42468.75,0,95589.292
1823,2021-08-06 12:18,D-0009,F,15905.465,6816.628,11718.75,9088.837,11812.5,0.351924802,16.01,2,1,11.39,12.39,9.62,96000,11812.5,10312.5,187.5,1500,12375,43500,0,96000
1824,2021-08-07 0:25,D-0009,F,14201.308,8946.824,10875,5254.484,10781.25,1.483111665,15.9,2,1,11.39,12.39,9.62,95935.63,31125,31031.25,11812.5,24656.25,41343.75,58687.5,0,95935.63
1825,2021-08-07 0:25,D-0009,F,14769.36,8804.811,10968.75,5964.549,10781.25,1.583661609,17.73,2,1,11.39,12.39,9.62,95935.63,30093.75,36375,16500,29062.5,44343.75,62156.25,0,95935.63
1826,2021-08-07 0:26,D-0009,F,14627.347,8236.758,11812.5,6390.589,11062.5,1.508249152,16.05,2,1,11.39,12.39,9.62,94896.616,39750,40500,18000,30843.75,52312.5,71531.25,0,94896.616
1827,2021-08-07 0:26,D-0009,F,14059.295,9514.876,12281.25,4544.419,12281.25,1.457974179,18.3,2,1,11.39,12.39,9.62,95935.63,1968.75,35531.25,13593.75,27937.5,45750,66750,0,95935.63
1828,2021-08-07 0:26,D-0009,F,14343.321,8804.811,11250,5538.51,11156.25,1.659074066,16.79,2,1,11.39,12.39,9.62,95242.954,31312.5,36843.75,16875,29718.75,46031.25,73312.5,0,95242.954
1829,2021-08-09 18:15,D-0009,F,13917.282,8236.758,11437.5,5680.524,11718.75,1.15632435,21.3,2,1,11.39,12.39,9.62,95589.292,11718.75,11718.75,281.25,9562.5,25687.5,58125,0,95589.292
1830,2021-08-09 20:49,D-0009,F,14485.334,8804.811,12281.25,5680.523,13500,1.432836694,18.91,2,1,11.39,12.39,9.62,94896.616,52781.25,37968.75,18281.25,28781.25,51843.75,70593.75,0,94896.616
1831,2021-08-09 21:01,D-0009,F,13775.269,8662.798,11812.5,5112.471,11906.25,0.955224462,15.13,2,1,11.39,12.39,9.62,96000,40687.5,43312.5,12000,33093.75,57750,75750,0,96000
1832,2021-08-09 21:13,D-0009,F,15053.386,8946.824,11343.75,6106.562,11156.25,1.33228675,17.61,2,1,11.39,12.39,9.62,94550.278,11156.25,12656.25,4125,10968.75,22312.5,60187.5,0,94550.278
1833,2021-08-09 21:13,D-0009,F,14911.373,9088.837,12000,5822.536,12000,1.533386637,17.24,2,1,11.39,12.39,9.62,93511.264,12000,20812.5,10593.75,12187.5,31781.25,60187.5,0,93511.264
1834,2021-08-09 21:16,D-0009,F,13491.242,8236.758,11812.5,5254.484,11906.25,1.508249152,19.45,2,1,11.39,12.39,9.62,93857.602,57656.25,34312.5,13031.25,22125,50250,71250,0,93857.602
1835,2021-08-09 21:16,D-0009,F,13775.269,9230.85,11718.75,4544.419,10968.75,1.709349038,18.45,2,1,11.39,12.39,9.62,93857.602,10968.75,21281.25,9656.25,14625,31500,62343.75,0,93857.602
1836,2021-08-09 21:37,D-0009,F,13917.282,7952.732,11812.5,5964.55,12000,1.33228675,20.81,2,1,11.39,12.39,9.62,94550.278,12000,11906.25,187.5,10687.5,12281.25,38906.25,0,94550.278
1837,2021-08-09 21:38,D-0009,F,14485.334,8662.798,12093.75,5822.536,12187.5,1.457974179,17.56,2,1,11.39,12.39,9.62,95242.954,12187.5,37781.25,187.5,11906.25,62343.75,83156.25,0,95242.954
1838,2021-08-09 21:56,D-0009,F,13349.229,8946.824,12000,4402.405,12187.5,1.432836694,17.36,2,1,11.39,12.39,9.62,95242.954,39468.75,34500,17343.75,25968.75,40875,75562.5,0,95242.954
1839,2022-07-28 15:54,D-0009,F,15195.399,9372.863,11062.5,5822.536,10968.75,1.307149264,19.37,2,1,11.61,12.62,9.84,85199.152,10968.75,25031.25,9937.5,12281.25,36093.75,50718.75,4502.394,89701.546
1840,2022-07-28 15:54,D-0009,F,15337.412,9656.889,13218.75,5680.523,13312.5,1.457974179,17.71,2,1,11.61,12.62,9.84,80350.42,13312.5,13406.25,7125,11343.75,17062.5,52406.25,4156.056,84506.476
1841,2022-08-13 0:23,D-0009,F,14627.347,8946.824,12187.5,5680.523,11156.25,1.533386637,17.32,2,1,11.61,12.62,9.84,58877.463,93.75,11156.25,93.75,750,16500,45187.5,0,58877.463
1842,2022-08-13 0:24,D-0009,F,15763.452,8946.824,12656.25,6816.628,12562.5,1.45797418,18.48,2,1,11.61,12.62,9.84,73769.997,93.75,12656.25,93.75,7875,29250,57093.75,0,73769.997
1843,2021-07-26 8:52,D-0010,F,11503.059,284.026,5156.25,11219.033,10218.75,1.181461835,18.97,1,1,1.09,10.25,5.03,96000,0,39937.5,0,17062.5,55125,69281.25,0,96000
1844,2021-07-26 9:24,D-0010,F,10935.007,142.013,750,10792.994,1687.5,1.005499434,17.22,1,1,1.09,10.25,5.03,95242.954,93.75,19031.25,0,93.75,51375,73968.75,0,95242.954
1845,2021-07-26 9:24,D-0010,F,10935.007,0,93.75,10935.007,93.75,0.904949491,16.62,1,1,1.09,10.25,5.03,94896.616,93.75,93.75,0,0,30656.25,58312.5,0,94896.616
1846,2021-07-26 9:24,D-0010,F,10082.928,568.052,3093.75,9514.876,2250,0.930086976,15.93,1,1,1.09,10.25,5.03,95242.954,93.75,93.75,0,0,93.75,44343.75,0,95242.954
1847,2021-07-26 9:24,D-0010,F,10366.955,568.052,4687.5,9798.903,5062.5,0.879812005,16.43,1,1,1.09,10.25,5.03,95589.292,93.75,93.75,0,0,3187.5,50531.25,0,95589.292
1848,2021-07-26 10:18,D-0010,F,14485.334,426.039,2906.25,14059.295,1406.25,1.457974179,24.21,1,1,1.09,10.25,5.03,87969.856,1406.25,2906.25,281.25,1406.25,3468.75,12656.25,0,87969.856
1849,2021-07-26 10:18,D-0010,F,13633.255,284.026,6937.5,13349.229,10312.5,0.678712118,19.39,1,1,1.09,10.25,5.03,81043.096,10312.5,4875,656.25,1593.75,8531.25,10500,0,81043.096
1850,2021-07-26 10:18,D-0010,F,12071.112,284.026,2906.25,11787.086,1500,1.181461835,20.35,1,1,1.09,10.25,5.03,78965.067,1500,2906.25,375,1500,3468.75,12375,0,78965.067
1851,2021-07-26 10:18,D-0010,F,12071.112,284.026,2906.25,11787.086,1500,1.181461835,20.35,1,1,1.09,10.25,5.03,55760.42,10312.5,3843.75,562.5,1500,8437.5,10500,0,55760.42
1852,2021-07-26 10:18,D-0010,F,11219.033,0,5906.25,11219.033,10312.5,0.703849604,18.95,1,1,1.09,10.25,5.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,2021-07-26 10:19,D-0010,F,14485.334,1278.118,1500,13207.216,1406.25,1.608799095,18.6,1,1,1.09,10.25,5.03,75848.025,1406.25,1406.25,93.75,1125,4031.25,33281.25,0,75848.025
1854,2021-07-26 10:19,D-0010,F,14911.373,568.052,1406.25,14343.321,1125,1.307149265,16.79,1,1,1.09,10.25,5.03,89355.208,1125,1406.25,93.75,1031.25,5062.5,50250,0,89355.208
1855,2021-07-26 10:19,D-0010,F,16047.478,142.013,1406.25,15905.465,1406.25,1.835036468,20.41,1,1,1.09,10.25,5.03,66496.899,1406.25,1406.25,93.75,1125,1687.5,13781.25,0,66496.899
1856,2021-07-26 10:19,D-0010,F,13917.282,0,1312.5,13917.282,1125,1.558524123,19.12,1,1,1.09,10.25,5.03,90047.884,1125,1406.25,93.75,1031.25,4781.25,49781.25,0,90047.884
1857,2021-07-27 18:39,D-0012,F,12213.125,5396.497,8062.5,6816.628,7875,1.608799094,17.12,1,1,5.41,7.86,7.86,92125.912,36656.25,36937.5,7593.75,23625,48281.25,70875,0,92125.912
1858,2021-07-27 18:39,D-0012,F,12071.112,5680.523,8437.5,6390.589,8062.5,1.407699208,14.63,1,1,5.41,7.86,7.86,92472.25,93.75,28312.5,187.5,11531.25,42937.5,66562.5,0,92472.25
1859,2021-07-27 19:25,D-0012,F,11929.099,5822.536,8062.5,6106.563,8156.25,1.583661609,15.82,1,1,5.41,7.86,7.86,93511.264,34781.25,32531.25,7875,25781.25,37781.25,61125,0,93511.264
1860,2018-08-15 6:53,D-0013,A,9230.85,3408.314,6000,5822.536,5718.75,1.985861383,17.07,1,1,4.1,5.57,5.57,92818.588,281.25,47718.75,10781.25,37218.75,62156.25,86812.5,0,92818.588
1861,2021-08-01 8:19,D-0015,A,13775.269,5680.523,7593.75,8094.746,5906.25,1.684211553,14,1,1,5.57,7.54,7.54,92125.912,468.75,9187.5,375,1781.25,29250,63000,0,92125.912
1862,2021-08-02 6:57,D-0016,F,11503.059,6106.562,7968.75,5396.497,7781.25,3.267873161,16.42,0,2,7.44,11.24,7.61,94203.94,656.25,32437.5,14250,26062.5,40406.25,48468.75,0,94203.94
1863,2021-08-02 6:57,D-0016,F,11787.085,5822.536,8250,5964.549,8906.25,1.33228675,17.22,0,2,7.44,11.24,7.61,94203.94,562.5,26812.5,656.25,23625,33468.75,51000,0,94203.94
1864,2021-08-02 6:57,D-0016,F,11361.046,5112.471,8718.75,6248.575,8906.25,1.910448925,18.49,0,2,7.44,11,7.61,92818.588,25593.75,30281.25,20156.25,25968.75,43406.25,58875,0,92818.588
1865,2021-08-02 10:08,D-0016,F,14343.321,5680.523,8250,8662.798,8437.5,0.477612231,13.05,0,1,7.5,8.99,6.57,94203.94,8437.5,8625,5906.25,7968.75,37218.75,64687.5,0,94203.94
1866,2021-08-02 10:08,D-0016,F,21159.949,6106.562,9281.25,15053.387,8062.5,1.407699208,15.58,0,1,8.05,11,5.78,93511.264,8062.5,9562.5,1781.25,8156.25,18000,57562.5,0,93511.264
1867,2021-08-09 8:47,D-0017,F,9230.85,3266.301,3468.75,5964.549,3375,1.231736807,20.04,0,1,3.72,4.96,3.5,94550.278,3375,9843.75,1687.5,3468.75,31593.75,67593.75,0,94550.278
1868,2021-08-03 4:00,D-0019,F,8662.798,6816.628,7687.5,1846.17,7687.5,1.809898982,22.83,1,1,7.05,7.68,7.68,94896.616,55968.75,30562.5,15281.25,22875,43875,61968.75,0,94896.616
1869,2021-08-03 4:00,D-0019,F,8662.798,6816.628,7593.75,1846.17,7593.75,2.237236241,19.19,1,1,7.05,7.68,7.68,93857.602,23906.25,26343.75,7593.75,22031.25,36000,53343.75,0,93857.602
1870,2021-08-03 4:00,D-0019,F,8662.798,6674.615,7593.75,1988.183,7593.75,2.312648699,22.78,1,1,7.05,7.68,7.68,93164.926,23250,33843.75,14531.25,24000,42750,65531.25,0,93164.926
1871,2021-08-04 5:35,D-0020,F,6816.628,2698.248,2906.25,4118.38,3000,1.608799095,21.58,2,1,3.18,4.78,2.84,93511.264,3000,2906.25,2718.75,2812.5,3093.75,4687.5,0,93511.264
1872,2021-08-04 5:35,D-0020,F,8094.745,2698.248,3093.75,5396.497,3187.5,1.508249151,24.02,2,1,3.18,4.78,2.84,89355.208,3187.5,3093.75,2812.5,3000,3187.5,4125,0,89355.208
1873,2021-08-04 5:35,D-0020,F,8236.758,2414.222,3187.5,5822.536,3187.5,1.407699208,23.29,2,1,3.18,4.78,2.84,85891.828,3187.5,3187.5,2718.75,3000,3281.25,4406.25,0,85891.828
1874,2021-08-04 5:35,D-0020,F,7526.693,2840.262,3281.25,4686.431,3281.25,1.508249151,22.2,2,1,3.18,4.78,2.84,86930.842,3281.25,3281.25,2718.75,3093.75,3656.25,5437.5,0,86930.842
1875,2021-08-04 5:35,D-0020,F,6532.602,2556.235,3093.75,3976.367,3093.75,1.608799094,20.77,2,1,3.18,4.78,2.84,90394.222,3093.75,3093.75,2625,3000,3281.25,4406.25,0,90394.222
1876,2021-08-04 5:35,D-0020,F,6390.588,2414.222,3093.75,3976.366,3187.5,1.407699208,20.64,2,1,3.18,4.78,2.84,89355.208,3187.5,3093.75,1593.75,3000,3281.25,4687.5,0,89355.208
1877,2021-08-10 4:25,D-0020,F,12355.138,1278.118,3093.75,11077.02,3000,2.086411326,18.97,2,1,3.18,4.78,2.84,89008.87,3000,3187.5,1125,2906.25,5343.75,45750,0,89008.87
1878,2022-07-16 5:26,D-0020,A,13775.269,2698.248,2906.25,11077.021,2906.25,1.709349038,32.62,2,1,3.18,4.78,2.84,87969.856,2906.25,2906.25,1593.75,2812.5,3000,3375,0,87969.856
1879,2022-07-16 5:26,D-0020,A,11219.033,1420.131,2906.25,9798.902,2906.25,1.533386637,29.39,2,1,3.18,4.78,1.83,87623.518,2906.25,2906.25,2718.75,2812.5,3000,3281.25,0,87623.518
1880,2022-07-16 5:31,D-0020,A,12781.177,1420.131,3000,11361.046,3187.5,2.18696127,23.65,2,1,3.18,4.78,1.83,87623.518,3187.5,3093.75,1593.75,2906.25,3281.25,54468.75,0,87623.518
1881,2022-07-16 5:31,D-0020,A,11929.099,2414.222,2906.25,9514.877,2906.25,1.935586411,22.76,2,1,3.18,4.78,2.84,86930.842,2906.25,3000,1968.75,2812.5,3187.5,60000,0,86930.842
1882,2017-08-11 21:53,D-0021,A,9230.85,284.026,6562.5,8946.824,7312.5,2.312648699,16.26,1,1,0.77,6.76,6.76,94550.278,90187.5,66843.75,28218.75,49968.75,80718.75,90187.5,0,94550.278
1883,2017-08-11 21:56,D-0021,A,9088.837,0,5437.5,9088.837,375,1.558524123,16.52,1,1,0.77,6.76,6.76,92125.912,1781.25,7312.5,1687.5,5156.25,37687.5,78937.5,0,92125.912
1884,2017-08-11 21:56,D-0021,A,8094.745,0,6281.25,8094.745,7125,2.086411326,17.49,1,1,0.77,6.76,6.76,93511.264,7125,43312.5,3937.5,6937.5,63562.5,86625,0,93511.264
1885,2017-08-11 22:06,D-0021,A,8804.811,710.065,6562.5,8094.746,2156.25,2.06127384,13.48,1,1,0.77,6.76,6.76,93857.602,2156.25,42750,5906.25,31593.75,60937.5,83812.5,0,93857.602
1886,2017-08-11 22:07,D-0021,A,8662.798,568.052,6281.25,8094.746,6656.25,2.086411326,13.83,1,1,0.77,6.76,6.76,92472.25,79781.25,49312.5,4968.75,11437.5,70312.5,88125,0,92472.25
1887,2017-08-11 22:07,D-0021,A,8804.811,710.065,4968.75,8094.746,4968.75,0.930086977,18.76,1,1,0.77,6.76,6.76,93857.602,4968.75,7218.75,1500,4875,56812.5,83625,0,93857.602
1888,2017-08-11 22:07,D-0021,A,8236.758,0,6000,8236.758,6187.5,1.45797418,15.89,1,1,0.77,6.76,6.76,94896.616,6187.5,39937.5,5906.25,27750,52968.75,76406.25,0,94896.616
1889,2018-08-01 11:27,D-0021,A,9088.837,426.039,7218.75,8662.798,843.75,1.935586411,19.55,1,1,0.77,6.76,6.76,93511.264,843.75,7968.75,750,6187.5,29812.5,61312.5,0,93511.264
1890,2018-08-01 11:27,D-0021,A,8804.811,568.052,6937.5,8236.759,7781.25,1.558524123,19.95,1,1,0.77,6.76,6.76,93857.602,7781.25,7781.25,2625,6468.75,35812.5,66562.5,0,93857.602
1891,2018-08-05 12:20,D-0021,A,9656.889,426.039,4406.25,9230.85,2906.25,0.72898709,16.06,1,1,0.77,6.76,6.76,94203.94,2906.25,25312.5,1406.25,4687.5,53812.5,81750,0,94203.94
1892,2018-08-05 12:20,D-0021,A,9798.902,568.052,6281.25,9230.85,4968.75,1.33228675,14.6,1,1,0.77,6.76,6.76,93511.264,93.75,7968.75,187.5,5062.5,43875,77531.25,0,93511.264
1893,2018-08-05 16:09,D-0021,A,9230.85,284.026,6937.5,8946.824,7500,0.754124576,19.18,1,1,0.77,6.76,6.76,93857.602,7500,7593.75,2062.5,6375,29156.25,67687.5,0,93857.602
1894,2018-08-05 16:09,D-0021,A,9372.863,0,7312.5,9372.863,7406.25,1.382561722,19.09,1,1,0.77,6.76,6.76,94896.616,7406.25,33375,6375,11062.5,60187.5,86812.5,0,94896.616
1895,2018-08-05 16:09,D-0021,A,10366.955,0,7312.5,10366.955,7218.75,2.388061157,15.72,1,1,0.77,6.76,6.76,94203.94,7218.75,7968.75,2156.25,7125,25125,72281.25,0,94203.94
1896,2018-08-05 16:09,D-0021,A,10366.955,568.052,7500,9798.903,7687.5,2.036136354,12.49,1,1,0.77,6.76,6.76,92472.25,187.5,9656.25,1312.5,7312.5,47062.5,80343.75,0,92472.25
1897,2018-08-05 16:09,D-0021,A,9798.902,0,7125,9798.902,7781.25,1.583661609,16.9,1,1,0.77,6.76,6.76,94203.94,7781.25,35718.75,4968.75,9000,57562.5,83531.25,0,94203.94
1898,2018-08-05 16:09,D-0021,A,9656.889,568.052,7406.25,9088.837,7781.25,1.382561722,19.22,1,1,0.77,6.76,6.76,92818.588,7781.25,50437.5,7875,35250,68156.25,86156.25,0,92818.588
1899,2018-08-05 16:35,D-0021,A,10366.955,426.039,8062.5,9940.916,8062.5,1.583661609,18.5,1,1,0.77,6.76,6.76,94550.278,8062.5,9187.5,93.75,7593.75,30937.5,64968.75,0,94550.278
1900,2021-08-05 21:39,D-0021,A,9798.902,426.039,8062.5,9372.863,8156.25,1.407699208,20.28,1,1,0.77,6.76,6.76,93511.264,8156.25,14156.25,5718.75,8156.25,52593.75,80437.5,0,93511.264
1901,2021-08-05 21:55,D-0021,A,10508.968,568.052,7968.75,9940.916,8812.5,1.508249151,16.63,1,1,0.77,6.76,6.76,93511.264,8812.5,35343.75,5437.5,10687.5,55406.25,84187.5,0,93511.264
1902,2021-08-05 21:55,D-0021,A,10935.007,0,7031.25,10935.007,6843.75,1.608799095,17.94,1,1,0.77,6.76,6.76,93511.264,93.75,29343.75,2062.5,8062.5,51000,82125,0,93511.264
1903,2021-08-05 21:55,D-0021,A,9230.85,142.013,7875,9088.837,7968.75,1.784761496,20.36,1,1,0.77,6.76,6.76,94896.616,7968.75,12000,5156.25,7875,48562.5,78468.75,0,94896.616
1904,2018-08-11 14:03,D-0025,A,10650.981,2130.196,2812.5,8520.785,2718.75,2.136686298,13.78,2,11,2.74,3.48,2.64,93857.602,93.75,42937.5,93.75,31406.25,55312.5,77062.5,0,93857.602
1905,2018-08-11 14:03,D-0025,A,10792.994,2272.209,2812.5,8520.785,2812.5,2.438336128,15.49,1,13,0.77,6.76,6.76,94203.94,93.75,33562.5,0,21281.25,47156.25,75187.5,0,94203.94
1906,2020-07-25 9:46,D-0027,E,15621.439,8804.811,12656.25,6816.628,13031.25,1.583661609,16.84,1,1,8.38,13.29,10.64,93511.264,93.75,4218.75,0,93.75,30468.75,62156.25,0,93511.264
1907,2020-07-25 9:47,D-0027,E,14911.373,8378.772,12093.75,6532.601,12375,1.055774406,16.24,1,1,8.38,13.29,10.64,93857.602,93.75,8906.25,0,93.75,29156.25,62906.25,0,93857.602
1908,2020-07-25 11:55,D-0029,E,8094.745,2982.275,3281.25,5112.47,3093.75,1.558524124,16.3,1,2,2.73,4.08,3.35,93511.264,93.75,93.75,0,0,93.75,281.25,0,93511.264
1909,2020-07-25 11:56,D-0029,E,8236.758,2840.262,3468.75,5396.496,3468.75,1.659074067,15.49,1,2,2.73,4.08,3.35,92818.588,93.75,93.75,0,93.75,35718.75,74343.75,0,92818.588
1910,2020-08-08 14:54,D-0029,E,16757.543,2840.262,4875,13917.281,4875,2.212098755,14.61,1,2,2.73,5.44,3.35,94203.94,93.75,93.75,0,0,93.75,3656.25,0,94203.94
1911,2018-07-26 20:04,D-0030,E,5822.536,1420.131,4031.25,4402.405,4031.25,0.754124575,17.3,1,1,1.43,4.25,4.25,93511.264,50250,49593.75,22968.75,38812.5,64875,83906.25,0,93511.264
1912,2018-08-01 3:25,D-0030,E,6958.641,1988.183,5250,4970.458,2156.25,1.407699208,16.8,1,1,1.43,5.48,5.48,93857.602,44531.25,36750,20718.75,28500,55218.75,85125,0,93857.602
1913,2020-08-12 13:41,D-0031,E,12639.164,4970.458,11156.25,7668.706,5906.25,1.734486524,21.9,1,2,5.48,11.84,11.51,94550.278,5906.25,11531.25,5718.75,9093.75,31312.5,70218.75,0,94550.278
1914,2020-07-30 18:43,D-0033,F,23006.119,10082.928,10968.75,12923.191,10968.75,1.03063692,12.77,2,1,10.56,14.01,10.62,95242.954,93.75,281.25,0,93.75,32156.25,65343.75,0,95242.954
1915,2020-07-30 18:43,D-0033,F,23006.119,10224.942,10687.5,12781.177,10406.25,1.357424237,12.82,2,1,10.56,14.01,10.62,94550.278,93.75,750,0,93.75,3937.5,51562.5,0,94550.278
1916,2020-07-30 18:43,D-0033,F,23006.119,10082.928,10781.25,12923.191,10781.25,0.477612231,12.19,2,1,10.56,14.01,10.62,95242.954,93.75,750,0,93.75,10781.25,52031.25,0,95242.954
1917,2020-07-30 18:43,D-0033,F,14343.321,10082.928,12093.75,4260.393,13500,1.080911892,14.5,2,1,10.56,14.01,10.62,94550.278,93.75,187.5,0,93.75,10781.25,54375,0,94550.278
1918,2020-07-30 18:43,D-0033,F,14343.321,10082.928,10875,4260.393,10875,1.131186864,14.96,2,1,10.56,14.01,10.62,93164.926,93.75,34968.75,1218.75,28312.5,42656.25,64406.25,0,93164.926
1919,2020-07-30 18:44,D-0033,F,13491.242,9940.915,10781.25,3550.327,10687.5,0.904949491,15.19,2,1,10.56,14.01,10.62,94203.94,93.75,22218.75,0,187.5,34125,61312.5,0,94203.94
1920,2020-07-30 18:44,D-0033,F,13917.282,10366.955,10781.25,3550.327,10781.25,1.231736807,14.85,2,1,10.56,14.01,10.62,93857.602,93.75,32062.5,93.75,25031.25,42281.25,67781.25,0,93857.602
1921,2020-07-30 18:44,D-0033,F,14201.308,10508.968,10781.25,3692.34,10781.25,1.055774406,13.82,2,1,10.56,14.01,10.62,94203.94,93.75,32062.5,93.75,25031.25,42281.25,67781.25,0,94203.94
1922,2021-07-25 23:08,D-0034,F,9230.85,6390.588,8250,2840.262,8343.75,2.010998869,12.29,0,5,7.23,8.1,8.1,94896.616,54843.75,48093.75,15937.5,32625,61968.75,77062.5,0,94896.616
1923,2021-07-25 23:09,D-0034,F,9088.837,7242.667,8437.5,1846.17,8343.75,1.583661609,22.5,0,5,7.23,8.1,8.1,95242.954,8343.75,8531.25,750,8343.75,32906.25,68906.25,0,95242.954
1924,2021-07-25 23:09,D-0034,F,23006.119,7100.654,7687.5,15905.465,7687.5,1.885311439,11.5,0,6,7.63,7.63,7.63,95589.292,7687.5,35437.5,562.5,7687.5,52781.25,72187.5,0,95589.292
1925,2021-07-25 23:10,D-0034,F,18603.713,7242.667,8718.75,11361.046,8531.25,1.558524123,12.46,0,6,7.63,9.36,8.78,94203.94,8531.25,8812.5,93.75,7968.75,36562.5,65906.25,0,94203.94
1926,2021-07-25 23:10,D-0034,F,16615.53,6958.641,7968.75,9656.889,7312.5,1.256874293,13.35,0,5,7.63,9.36,8.78,93511.264,281.25,48562.5,187.5,34406.25,61125,72937.5,0,93511.264
1927,2022-08-08 1:23,D-0035,C,11503.059,9798.902,10593.75,1704.157,10593.75,1.33228675,21.83,0,1,9.9,10.56,10.56,93511.264,10593.75,30562.5,9562.5,10687.5,41625,69937.5,0,93511.264
1928,2022-08-08 1:23,D-0035,C,11219.033,9656.889,10312.5,1562.144,10406.25,0.955224462,23.07,0,1,9.9,10.56,10.56,94203.94,10406.25,11156.25,10125,10312.5,31593.75,52875,0,94203.94
1929,2022-08-08 1:23,D-0037,C,8378.772,1846.17,7875,6532.602,7875,1.608799095,17.6,0,2,2.09,8.04,6.35,94203.94,10406.25,11156.25,10125,10312.5,31593.75,52875,0,94203.94
1930,2022-08-12 4:27,D-0037,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93164.926,7875,7875,93.75,7312.5,8156.25,60375,0,93164.926
